Collection Name,Title#1,Creator#1,CreatorLink#1,Creator#2,CreatorLink#2,Publisher#1,PublisherLink#1,Contributor#1,Contributor#2,Scientific Name#1,Higher Classification#1,Higher Classification Source#1,Scientific Name#2,Higher Classification#2,Higher Classification Source#2,Scientific Name#3,Higher Classification#3,Higher Classification Source#3,Scientific Name#4,Higher Classification#4,Higher Classification Source#4,Scientific Name#5,Higher Classification#5,Higher Classification Source#5,Description#1,Description#2,Description#3,Description#4,Description#5,Date#1,Type#1,TypeLink#1,Format#1,FormatLink#1,Format#2,FormatLink#2,Format#3,FormatLink#3,Coverage#1,CoverageLink#1,Coverage#2,CoverageLink#2,Coverage#3,CoverageLink#3,Subject#1,SubjectLink#1,Subject#2,SubjectLink#2,Subject#3,SubjectLink#3,Subject#4,SubjectLink#4,Subject#5,SubjectLink#5,Subject#6,SubjectLink#6,Subject#7,SubjectLink#7,Subject#8,SubjectLink#8,Subject#9,SubjectLink#9,Subject#10,SubjectLink#10,Subject#11,SubjectLink#11,Subject#12,SubjectLink#12,Subject#13,SubjectLink#13,Identifier ARK#1,Identifier#1,Language#1,LanguageLink#1,Relation#1,RelationLink#1,Relation#2,Relation#3,Rights#1,RightsLink#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Theodore Dru Alison Cockerell Papers,"Notes on Dicolonus sp., Rhaphidomydas sp., Colax sp., and Nemestrinidae","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Dicolonus,Animalia | Arthropoda | Insecta | Diptera | Asilidae,GBIF,Rhaphiomidas,Animalia | Arthropoda | Insecta | Diptera | Mydidae,GBIF,Colax,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,Nemestrinidae,Animalia | Arthropoda | Insecta | Diptera,GBIF,,,,"Labeled at upper right: Will. Ms. Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/jz7t4k68999q,narv_cockerellFlorissant_038_014_001.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,196,4847,narv_cockerellFlorissant_038_014_001.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~196~147229
Theodore Dru Alison Cockerell Papers,"Notes on Hirmoneura melanderi, Palembolus florigerus, Hirmoneurasp., Nemestrina sp., and Prohirmoneura jurassica","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Hirmoneura melanderi,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,Palembolus florigerus,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,Hirmoneura,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,Nemestrina,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,Prohirmoneura jurassica,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,"Due to its fragility, this item could not be digitized in its entirety. Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/nc401851t8tv,narv_cockerellFlorissant_038_014_002.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,197,4847,narv_cockerellFlorissant_038_014_002.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~197~147227
Theodore Dru Alison Cockerell Papers,Notes on Nemestrinidae,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Nemestrinidae,Animalia | Arthropoda | Insecta | Diptera,GBIF,,,,,,,,,,,,,"Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/7d7q5h59k1t6,narv_cockerellFlorissant_038_014_003.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,198,4847,narv_cockerellFlorissant_038_014_003.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~198~147225
Theodore Dru Alison Cockerell Papers,Notes on Hirmoneurites willistoni,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Hirmoneurites willistoni,Animalia | Arthropoda | Insecta | Diptera,GBIF,,,,,,,,,,,,,"Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/m7227j33p8r0,narv_cockerellFlorissant_038_014_004.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,199,4847,narv_cockerellFlorissant_038_014_004.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~199~147223
Theodore Dru Alison Cockerell Papers,Notes on Hirmoneurites willistoni,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Hirmoneurites willistoni,Animalia | Arthropoda | Insecta | Diptera,GBIF,,,,,,,,,,,,,"Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/0t139903078s,narv_cockerellFlorissant_038_014_005.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,200,4847,narv_cockerellFlorissant_038_014_005.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~200~147221
Theodore Dru Alison Cockerell Papers,Notes on Hirmoneurites willistoni,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Hirmoneurites willistoni,Animalia | Arthropoda | Insecta | Diptera,GBIF,,,,,,,,,,,,,"Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/zn4r6m30x5wj,narv_cockerellFlorissant_038_014_006.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,201,4847,narv_cockerellFlorissant_038_014_006.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~201~147219
Theodore Dru Alison Cockerell Papers,Notes on Hirmoneura melanderi,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Hirmoneura melanderi,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,,,,,,,,,,,,,"Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/x87z9379r3f1,narv_cockerellFlorissant_038_014_007.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,202,4847,narv_cockerellFlorissant_038_014_007.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~202~147217
Theodore Dru Alison Cockerell Papers,"Notes on Rhynchocephalus volaticus, Trichophthalma albibasis, and Rhynchocephalus sackeni","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Rhynchocephalus volaticus,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,Trichophthalma albibasis,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,Rhynchocephalus sackeni,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,,,,,,,"Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/2r8q6z68d4nx,narv_cockerellFlorissant_038_014_009.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,203,4847,narv_cockerellFlorissant_038_014_009.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~203~147631
Theodore Dru Alison Cockerell Papers,Notes on Hirmoneura occultator,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Hirmoneura occultator,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,,,,,,,,,,,,,"Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/js3k3c80n3rb,narv_cockerellFlorissant_038_014_010.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,204,4847,narv_cockerellFlorissant_038_014_010.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~204~147629
Theodore Dru Alison Cockerell Papers,Notes on Hirmoneura spp.,"Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author",http://id.loc.gov/authorities/names/n88619263,,,,,,,Hirmoneura,Animalia | Arthropoda | Insecta | Diptera | Nemestrinidae,GBIF,,,,,,,,,,,,,"Enclosed in a folder labeled ""Nemestrinidae"" in Cockerell's hand. Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 14.",,,,Undated,Text,http://purl.org/dc/dcmitype/Text,research notes,http://vocab.getty.edu/aat/300265639,,,,,Florissant Fossil Beds National Monument (Colo.),http://id.loc.gov/authorities/subjects/sh2004003365,,,,,Naturalists--Colorado,http://id.loc.gov/authorities/subjects/sh85090273,Paleontology--Colorado--Teller County,http://id.loc.gov/authorities/subjects/sh85097123,,,,,,,,,,,,,,,,,,,,,,,https://ark.colorado.edu/ark:/47540/554d5s26895w,narv_cockerellFlorissant_038_014_011.pdf,English,http://id.loc.gov/vocabulary/iso639-2/eng,,Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use.",http://rightsstatements.org/vocab/UND/1.0/,205,4847,narv_cockerellFlorissant_038_014_011.pdf,https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~205~147627
