"Collection Name","Title#1","Creator#1","CreatorLink#1","Creator#2","CreatorLink#2","Publisher#1","PublisherLink#1","Contributor#1","Contributor#2","Scientific Name#1","Higher Classification#1","Higher Classification Source#1","Scientific Name#2","Higher Classification#2","Higher Classification Source#2","Scientific Name#3","Higher Classification#3","Higher Classification Source#3","Scientific Name#4","Higher Classification#4","Higher Classification Source#4","Scientific Name#5","Higher Classification#5","Higher Classification Source#5","Description#1","Description#2","Description#3","Description#4","Description#5","Date#1","Date#2","Type#1","TypeLink#1","Format#1","FormatLink#1","Format#2","FormatLink#2","Format#3","FormatLink#3","Coverage#1","CoverageLink#1","Coverage#2","CoverageLink#2","Coverage#3","CoverageLink#3","Subject#1","SubjectLink#1","Subject#10","SubjectLink#10","Subject#11","SubjectLink#11","Subject#12","SubjectLink#12","Subject#13","SubjectLink#13","Subject#2","SubjectLink#2","Subject#3","SubjectLink#3","Subject#4","SubjectLink#4","Subject#5","SubjectLink#5","Subject#6","SubjectLink#6","Subject#7","SubjectLink#7","Subject#8","SubjectLink#8","Subject#9","SubjectLink#9","Identifier ARK#1","Identifier#2","Language#1","LanguageLink#1","Relation#1","RelationLink#1","Relation#2","Relation#3","Rights#1","RightsLink#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL","lnexp_IMAGEURL:4"
"Theodore Dru Alison Cockerell Papers","Letter from H. F. Wickham to Theodore Cockerell","Wickham, H. F. (Henry Frederick), 1866-1933, author","http://id.loc.gov/authorities/names/no2007090122","","","","","","","","","","","","","","","","","","","","","","Box 19, Folder 50.","","","","","1911 August 23","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/g36z9n32d4r9","narv_cockerellFlorissant_019_050_027.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","52","4847","narv_cockerellFlorissant_019_050_027.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~52~147517","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_019_050_027.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from H. F. Wickham to Theodore Cockerell","Wickham, H. F. (Henry Frederick), 1866-1933, author","http://id.loc.gov/authorities/names/no2007090122","","","","","","","","","","","","","","","","","","","","","","Letter is dated November 11.","Box 19, Folder 50.","","","","Undated","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/sx157220g8w0","narv_cockerellFlorissant_019_050_029.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","53","4847","narv_cockerellFlorissant_019_050_029.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~53~147515","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_019_050_029.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from H. F. Wickham to Theodore Cockerell","Wickham, H. F. (Henry Frederick), 1866-1933, author","http://id.loc.gov/authorities/names/no2007090122","","","","","","","","","","","","","","","","","","","","","","Box 19, Folder 50.","","","","","1912 April 11","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/cp670k07d335","narv_cockerellFlorissant_019_050_032.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","54","4847","narv_cockerellFlorissant_019_050_032.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~54~147513","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_019_050_032.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from H. F. Wickham to Theodore Cockerell","Wickham, H. F. (Henry Frederick), 1866-1933, author","http://id.loc.gov/authorities/names/no2007090122","","","","","","","","","","","","","","","","","","","","","","Box 19, Folder 50.","","","","","1912 May 24","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/xq3s1r12d9xr","narv_cockerellFlorissant_019_050_034.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","55","4847","narv_cockerellFlorissant_019_050_034.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~55~147511","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_019_050_034.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from H. F. Wickham to Theodore Cockerell","Wickham, H. F. (Henry Frederick), 1866-1933, author","http://id.loc.gov/authorities/names/no2007090122","","","","","","","","","","","","","","","","","","","","","","Box 19, Folder 50.","","","","","1913 March 6","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/gm3k3129c6nr","narv_cockerellFlorissant_019_050_035.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","56","4847","narv_cockerellFlorissant_019_050_035.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~56~147509","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_019_050_035.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from H. F. Wickham to Theodore Cockerell","Wickham, H. F. (Henry Frederick), 1866-1933, author","http://id.loc.gov/authorities/names/no2007090122","","","","","","","","","","","","","","","","","","","","","","Box 19, Folder 50.","","","","","1913 April 9","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/p08t5760994q","narv_cockerellFlorissant_019_050_037.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","57","4847","narv_cockerellFlorissant_019_050_037.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~57~147507","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_019_050_037.pdf"
"Theodore Dru Alison Cockerell Papers","Letter from H. F. Wickham to Theodore Cockerell","Wickham, H. F. (Henry Frederick), 1866-1933, author","http://id.loc.gov/authorities/names/no2007090122","","","","","","","","","","","","","","","","","","","","","","Box 19, Folder 50.","","","","","1913 November 22","","Text","http://purl.org/dc/dcmitype/Text","letters (correspondence)","http://vocab.getty.edu/aat/300026879","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/rr068r3190c6","narv_cockerellFlorissant_019_050_038.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Material is believed to be in the public domain. However, other rights and restrictions may apply, such as privacy and publicity rights. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","58","4847","narv_cockerellFlorissant_019_050_038.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~58~147505","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_019_050_038.pdf"
"Theodore Dru Alison Cockerell Papers","Notes on Anthomyia atavella","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Anthomyia atavella","Animalia | Arthropoda | Insecta | Diptera | Scathophagidae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 7.","","","","Undated","","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/n9646t3591x0","narv_cockerellFlorissant_038_007_001.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","59","4847","narv_cockerellFlorissant_038_007_001.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~59~147503","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_038_007_001.pdf"
"Theodore Dru Alison Cockerell Papers","Notes on Anthomyia laminarum","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Anthomyia laminarum","Animalia | Arthropoda | Insecta | Diptera | Scathophagidae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 7.","","","","Undated","","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/1t7f8h76265r","narv_cockerellFlorissant_038_007_002.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","60","4847","narv_cockerellFlorissant_038_007_002.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~60~147501","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_038_007_002.pdf"
"Theodore Dru Alison Cockerell Papers","Notes on Anthomyia persepulta","Cockerell, Theodore D. A. (Theodore Dru Alison), 1866-1948, author","http://id.loc.gov/authorities/names/n88619263","","","","","","","Anthomyia persepulta","Animalia | Arthropoda | Insecta | Diptera | Scathophagidae","GBIF","","","","","","","","","","","","","Classified by Cockerell; scientific classification may have changed.","Box 38, Folder 7.","","","","Undated","","Text","http://purl.org/dc/dcmitype/Text","research notes","http://vocab.getty.edu/aat/300265639","","","","","Florissant Fossil Beds National Monument (Colo.)","http://id.loc.gov/authorities/subjects/sh2004003365","","","","","Naturalists--Colorado","http://id.loc.gov/authorities/subjects/sh85090273","","","","","","","","","Paleontology--Colorado--Teller County","http://id.loc.gov/authorities/subjects/sh85097123","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/815m2r27988j","narv_cockerellFlorissant_038_007_003.pdf","English","http://id.loc.gov/vocabulary/iso639-2/eng","","Finding aid: https://rmoa.unm.edu/docviewer.php?docId=cou2cockerell.xml","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","","61","4847","narv_cockerellFlorissant_038_007_003.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~11~11~61~147499","https://cudl.colorado.edu/MediaManager/srvr?mediafile=/MISC/CUB~11~11/4498/narv_cockerellFlorissant_038_007_003.pdf"
